id,answer_reference,raw_output_reference,parse_failed_reference,fallback_used_reference,gold_reference,correct_reference,strict_correct_reference,group_id_reference,question_type_reference,image_meta_reference,answer_new,raw_output_new,parse_failed_new,fallback_used_new,gold_new,correct_new,strict_correct_new,group_id_new,question_type_new,image_meta_new,transition
train_1617.jpg,c,c,False,False,c,True,True,g_train_1617.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_1617.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_1629.jpg,a,a,False,False,a,True,True,g_train_1629.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_1629.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1661.jpg,d,d,False,False,d,True,True,g_train_1661.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",d,d,False,False,d,True,True,g_train_1661.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1668.jpg,a,a,False,False,a,True,True,g_train_1668.jpg,negation,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_1668.jpg,negation,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1674.jpg,a,a,False,False,a,True,True,g_train_1674.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_1674.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1682.jpg,b,b,False,False,b,True,True,g_train_1682.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_1682.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1684.jpg,c,c,False,False,c,True,True,g_train_1684.jpg,price,"{""original_size"": [720, 864], ""grid_thw"": [[1, 46, 38]], ""processed_hw"": [[736, 608]], ""visual_tokens"": 437}",c,c,False,False,c,True,True,g_train_1684.jpg,price,"{""original_size"": [720, 864], ""grid_thw"": [[1, 46, 38]], ""processed_hw"": [[736, 608]], ""visual_tokens"": 437}",same_correct
train_1686.jpg,a,a,False,False,a,True,True,g_train_1686.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_1686.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1716.jpg,b,b,False,False,b,True,True,g_train_1716.jpg,text_other,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 54, 30]], ""processed_hw"": [[864, 480]], ""visual_tokens"": 405}",b,b,False,False,b,True,True,g_train_1716.jpg,text_other,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 54, 30]], ""processed_hw"": [[864, 480]], ""visual_tokens"": 405}",same_correct
train_1742.jpg,a,a,False,False,a,True,True,g_train_1742.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_1742.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_1746.jpg,b,b,False,False,b,True,True,g_train_1746.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_1746.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1750.jpg,a,a,False,False,a,True,True,g_train_1750.jpg,price,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 54, 30]], ""processed_hw"": [[864, 480]], ""visual_tokens"": 405}",a,a,False,False,a,True,True,g_train_1750.jpg,price,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 54, 30]], ""processed_hw"": [[864, 480]], ""visual_tokens"": 405}",same_correct
train_1751.jpg,c,c,False,False,c,True,True,g_train_1751.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_1751.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_1754.jpg,c,c,False,False,c,True,True,g_train_1754.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_1754.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_1778.jpg,c,c,False,False,c,True,True,g_train_1778.jpg,text_other,"{""original_size"": [720, 1280], ""grid_thw"": [[1, 56, 30]], ""processed_hw"": [[896, 480]], ""visual_tokens"": 420}",c,c,False,False,c,True,True,g_train_1778.jpg,text_other,"{""original_size"": [720, 1280], ""grid_thw"": [[1, 56, 30]], ""processed_hw"": [[896, 480]], ""visual_tokens"": 420}",same_correct
train_1785.jpg,b,b,False,False,b,True,True,g_train_1785.jpg,text_other,"{""original_size"": [720, 1138], ""grid_thw"": [[1, 52, 32]], ""processed_hw"": [[832, 512]], ""visual_tokens"": 416}",b,b,False,False,b,True,True,g_train_1785.jpg,text_other,"{""original_size"": [720, 1138], ""grid_thw"": [[1, 52, 32]], ""processed_hw"": [[832, 512]], ""visual_tokens"": 416}",same_correct
train_1795.jpg,b,b,False,False,b,True,True,g_train_1795.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_1795.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1813.jpg,c,c,False,False,c,True,True,g_train_1813.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_1813.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1817.jpg,c,c,False,False,c,True,True,g_train_1817.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_1817.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1825.jpg,b,b,False,False,b,True,True,g_train_1825.jpg,negation,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_1825.jpg,negation,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_1835.jpg,a,a,False,False,a,True,True,g_train_1835.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_1835.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1839.jpg,b,b,False,False,b,True,True,g_train_1839.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_1839.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1853.jpg,c,c,False,False,c,True,True,g_train_1853.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_1853.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1865.jpg,a,a,False,False,a,True,True,g_train_1865.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_1865.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1869.jpg,c,c,False,False,c,True,True,g_train_1869.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_1869.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1879.jpg,a,a,False,False,a,True,True,g_train_1879.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_1879.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1891.jpg,c,c,False,False,c,True,True,g_train_1891.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_1891.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1894.jpg,a,a,False,False,a,True,True,g_train_1894.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_1894.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1904.jpg,a,a,False,False,a,True,True,g_train_1904.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_1904.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1913.jpg,d,d,False,False,d,True,True,g_train_1913.jpg,text_other,"{""original_size"": [720, 1541], ""grid_thw"": [[1, 60, 28]], ""processed_hw"": [[960, 448]], ""visual_tokens"": 420}",b,b,False,False,d,False,False,g_train_1913.jpg,text_other,"{""original_size"": [720, 1541], ""grid_thw"": [[1, 60, 28]], ""processed_hw"": [[960, 448]], ""visual_tokens"": 420}",loss
train_1916.jpg,d,d,False,False,d,True,True,g_train_1916.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",d,d,False,False,d,True,True,g_train_1916.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1918.jpg,a,a,False,False,b,False,False,g_train_1918.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,b,False,False,g_train_1918.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_wrong
train_1919.jpg,d,d,False,False,d,True,True,g_train_1919.jpg,text_other,"{""original_size"": [1631, 720], ""grid_thw"": [[1, 26, 62]], ""processed_hw"": [[416, 992]], ""visual_tokens"": 403}",d,d,False,False,d,True,True,g_train_1919.jpg,text_other,"{""original_size"": [1631, 720], ""grid_thw"": [[1, 26, 62]], ""processed_hw"": [[416, 992]], ""visual_tokens"": 403}",same_correct
train_1927.jpg,b,b,False,False,b,True,True,g_train_1927.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_1927.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1946.jpg,d,d,False,False,d,True,True,g_train_1946.jpg,text_other,"{""original_size"": [1471, 720], ""grid_thw"": [[1, 28, 60]], ""processed_hw"": [[448, 960]], ""visual_tokens"": 420}",d,d,False,False,d,True,True,g_train_1946.jpg,text_other,"{""original_size"": [1471, 720], ""grid_thw"": [[1, 28, 60]], ""processed_hw"": [[448, 960]], ""visual_tokens"": 420}",same_correct
train_1948.jpg,a,a,False,False,a,True,True,g_train_1948.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_1948.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_1994.jpg,a,a,False,False,a,True,True,g_train_1994.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_1994.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_1998.jpg,a,a,False,False,a,True,True,g_train_1998.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_1998.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2001.jpg,b,b,False,False,b,True,True,g_train_2001.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_2001.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2002.jpg,a,a,False,False,a,True,True,g_train_2002.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_2002.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2062.jpg,c,c,False,False,c,True,True,g_train_2062.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_2062.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2069.jpg,d,d,False,False,d,True,True,g_train_2069.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",d,d,False,False,d,True,True,g_train_2069.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2071.jpg,b,b,False,False,b,True,True,g_train_2071.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_2071.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2080.jpg,a,a,False,False,a,True,True,g_train_2080.jpg,price,"{""original_size"": [1279, 720], ""grid_thw"": [[1, 30, 54]], ""processed_hw"": [[480, 864]], ""visual_tokens"": 405}",a,a,False,False,a,True,True,g_train_2080.jpg,price,"{""original_size"": [1279, 720], ""grid_thw"": [[1, 30, 54]], ""processed_hw"": [[480, 864]], ""visual_tokens"": 405}",same_correct
train_2105.jpg,c,c,False,False,c,True,True,g_train_2105.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_2105.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2106.jpg,b,b,False,False,b,True,True,g_train_2106.jpg,negation,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_2106.jpg,negation,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_2135.jpg,c,c,False,False,c,True,True,g_train_2135.jpg,text_other,"{""original_size"": [720, 1280], ""grid_thw"": [[1, 56, 30]], ""processed_hw"": [[896, 480]], ""visual_tokens"": 420}",c,c,False,False,c,True,True,g_train_2135.jpg,text_other,"{""original_size"": [720, 1280], ""grid_thw"": [[1, 56, 30]], ""processed_hw"": [[896, 480]], ""visual_tokens"": 420}",same_correct
train_2155.jpg,c,c,False,False,c,True,True,g_train_2155.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_2155.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2157.jpg,a,a,False,False,a,True,True,g_train_2157.jpg,negation,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 54, 30]], ""processed_hw"": [[864, 480]], ""visual_tokens"": 405}",a,a,False,False,a,True,True,g_train_2157.jpg,negation,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 54, 30]], ""processed_hw"": [[864, 480]], ""visual_tokens"": 405}",same_correct
train_2160.jpg,b,b,False,False,b,True,True,g_train_2160.jpg,text_other,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 54, 30]], ""processed_hw"": [[864, 480]], ""visual_tokens"": 405}",b,b,False,False,b,True,True,g_train_2160.jpg,text_other,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 54, 30]], ""processed_hw"": [[864, 480]], ""visual_tokens"": 405}",same_correct
train_2162.jpg,c,c,False,False,c,True,True,g_train_2162.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_2162.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2180.jpg,a,a,False,False,a,True,True,g_train_2180.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_2180.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2217.jpg,a,a,False,False,a,True,True,g_train_2217.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_2217.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2226.jpg,d,d,False,False,d,True,True,g_train_2226.jpg,position,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",d,d,False,False,d,True,True,g_train_2226.jpg,position,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2241.jpg,a,a,False,False,a,True,True,g_train_2241.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_2241.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2242.jpg,a,a,False,False,a,True,True,g_train_2242.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_2242.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2255.jpg,c,c,False,False,c,True,True,g_train_2255.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",d,d,False,False,c,False,False,g_train_2255.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",loss
train_2260.jpg,b,b,False,False,b,True,True,g_train_2260.jpg,price,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_2260.jpg,price,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_2273.jpg,a,a,False,False,a,True,True,g_train_2273.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_2273.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2280.jpg,b,b,False,False,b,True,True,g_train_2280.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_2280.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2281.jpg,c,c,False,False,c,True,True,g_train_2281.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_2281.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2290.jpg,c,c,False,False,c,True,True,g_train_2290.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_2290.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2297.jpg,b,b,False,False,d,False,False,g_train_2297.jpg,price,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",a,a,False,False,d,False,False,g_train_2297.jpg,price,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_wrong
train_2325.jpg,c,c,False,False,c,True,True,g_train_2325.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_2325.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2327.jpg,a,a,False,False,a,True,True,g_train_2327.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_2327.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_2331.jpg,b,b,False,False,b,True,True,g_train_2331.jpg,text_other,"{""original_size"": [720, 720], ""grid_thw"": [[1, 42, 42]], ""processed_hw"": [[672, 672]], ""visual_tokens"": 441}",b,b,False,False,b,True,True,g_train_2331.jpg,text_other,"{""original_size"": [720, 720], ""grid_thw"": [[1, 42, 42]], ""processed_hw"": [[672, 672]], ""visual_tokens"": 441}",same_correct
train_2339.jpg,b,b,False,False,b,True,True,g_train_2339.jpg,negation,"{""original_size"": [1279, 720], ""grid_thw"": [[1, 30, 54]], ""processed_hw"": [[480, 864]], ""visual_tokens"": 405}",b,b,False,False,b,True,True,g_train_2339.jpg,negation,"{""original_size"": [1279, 720], ""grid_thw"": [[1, 30, 54]], ""processed_hw"": [[480, 864]], ""visual_tokens"": 405}",same_correct
train_2354.jpg,d,d,False,False,d,True,True,g_train_2354.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",d,d,False,False,d,True,True,g_train_2354.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
